strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
110200060803,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800070204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302020307,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101040310,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500040207,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503030302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500031306,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200060905,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200090602,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200070608,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111203020209,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901030909,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500050212,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300070304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400050709,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150801030101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902050201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600110104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503020307,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500030802,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500031401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102600110302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130201010107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150601050503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400040403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111002010504,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150602030202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111001020303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800030201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302060406,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150302020402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700040501,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200070601,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901050407,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130302010704,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602020701,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101402011101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120701010208,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121004070402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110500010301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101060404,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202031101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402070201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200010101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150602020611,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500070705,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100030603,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700070803,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202070802,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150602020102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150801020501,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601040107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110400070306,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901090806,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202030606,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500030305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500130101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121003030101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200040304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150503030309,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120702010304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202080501,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901020103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002020105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150100040602,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400040302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500010305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111303020604,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102600130201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800020508,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302090207,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120602040307,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120904010305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090503,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503020111,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901020504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130201021203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150503030202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400020405,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800020108,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902040403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002020310,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800030103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130201010601,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200030306,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800050203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200020407,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200020705,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150602010302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901060203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400040206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400070106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150503030103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900010302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500060703,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302010604,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130302021208,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121003040101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120702010501,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900080302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700070903,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900160203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110500020405,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400020601,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402020305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110901050403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901090602,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110901060501,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120903020107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402100303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602030503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102001010107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150502030201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500010110,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500070101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902040603,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500010905,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121004070102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600070906,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400010601,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302010704,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601020504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600011208,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150302030206,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901090106,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602010702,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500070202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902010302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120701040201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200050804,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800050304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120702010103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500010802,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400060808,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602010608,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111201010405,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500070106,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600020402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400040704,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400070305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101402010203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110500020101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600031805,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200020610,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400051001,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150803010105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200030203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200080304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902030108,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202100603,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200050408,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601010901,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602010703,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601050501,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130201020101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800060503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500120303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800030401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901090305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302090502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402060406,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402080303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130301030201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150802000104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130302020705,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150302020401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130201020704,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200020201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800060102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111203020404,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102600020204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300070307,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800050105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901060209,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503040401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200100302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120701030102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110400010904,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150302030113,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702030302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111303010308,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111303010507,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901060406,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200030104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150503040203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101402010803,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500032203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150701020404,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901010205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101050903,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600111708,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302090509,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150601060104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702010703,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202080207,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700070205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601020301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101060202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800030302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601050102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901050302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202020506,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150701010305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101500020401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111303020402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400051006,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901040204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101061205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202030801,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130900010102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503010507,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200091103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800070302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120701020203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600030204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200101804,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602040403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500010606,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111001030308,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500040905,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601050202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130403020201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500040104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500040602,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601020309,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150702010505,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200080206,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111001020406,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202010305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202010506,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301030104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901070407,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101040504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600040203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600070603,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400010901,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601030302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110901010505,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601030306,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902060107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120702010901,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900020104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600100102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500070406,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601020102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900160703,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200110202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202080506,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602010205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200091702,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300050603,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900030902,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402100403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101050802,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600031205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601010303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120301010607,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202010307,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302060107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901040505,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900010602,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102600040402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601030207,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150502020703,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900180704,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902010308,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101010103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402120103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130800020108,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110500020706,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302010806,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402050105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150702010204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121102050201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130201011202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130201011302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101030503,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600020208,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400040709,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150501001002,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500090103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110500020301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
140801061902,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602020306,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101051008,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800050401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700050302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500041305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102100010402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301010602,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150302030504,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300020402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400030104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400050201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901040303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121004070205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800010105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500100305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500030301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400050302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400050505,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150702011503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900090401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500060501,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202080401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900100204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902010405,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110400030201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800010305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101500030603,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101800120701,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500100302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200080102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500060403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500020602,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600070507,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130800030203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901050305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121001020206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600110904,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202010402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400030506,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150501000601,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120702040108,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800020702,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500150204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200050305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200080401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101402010504,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
